"p","subject_id","treatment_id","paper_id","scenarios","choice","endowment","A","gender","age","Design"
317,"2017Del037_3_507","2017Del037_3","2017Del037",6,5,13,0,0,33,"Within"
318,"2017Del037_3_507","2017Del037_3","2017Del037",7,5,13,0,0,33,"Within"
319,"2017Del037_3_507","2017Del037_3","2017Del037",8,5,13,0,0,33,"Within"
320,"2017Del037_3_507","2017Del037_3","2017Del037",9,5,13,0,0,33,"Within"
321,"2017Del037_3_507","2017Del037_3","2017Del037",10,5,13,0,0,33,"Within"
322,"2017Del037_3_507","2017Del037_3","2017Del037",11,5,13,0,0,33,"Within"
323,"2017Del037_3_507","2017Del037_3","2017Del037",12,5,13,0,0,33,"Within"
324,"2017Del037_3_507","2017Del037_3","2017Del037",13,5,13,0,0,33,"Within"
325,"2017Del037_3_508","2017Del037_3","2017Del037",0,2,6,0,1,36,"Within"
326,"2017Del037_3_508","2017Del037_3","2017Del037",1,2,6,0,1,36,"Within"
327,"2017Del037_3_508","2017Del037_3","2017Del037",2,2,6,1,1,36,"Within"
328,"2017Del037_3_508","2017Del037_3","2017Del037",3,2,6,0,1,36,"Within"
329,"2017Del037_3_508","2017Del037_3","2017Del037",4,2,6,0,1,36,"Within"
330,"2017Del037_3_508","2017Del037_3","2017Del037",5,2,6,0,1,36,"Within"
331,"2017Del037_3_508","2017Del037_3","2017Del037",6,2,6,0,1,36,"Within"
332,"2017Del037_3_509","2017Del037_3","2017Del037",0,4,11,0,0,34,"Within"
333,"2017Del037_3_509","2017Del037_3","2017Del037",1,4,11,0,0,34,"Within"
334,"2017Del037_3_509","2017Del037_3","2017Del037",2,4,11,0,0,34,"Within"
335,"2017Del037_3_509","2017Del037_3","2017Del037",3,4,11,0,0,34,"Within"
336,"2017Del037_3_509","2017Del037_3","2017Del037",4,4,11,1,0,34,"Within"
337,"2017Del037_3_509","2017Del037_3","2017Del037",5,4,11,0,0,34,"Within"
338,"2017Del037_3_509","2017Del037_3","2017Del037",6,4,11,0,0,34,"Within"
339,"2017Del037_3_509","2017Del037_3","2017Del037",7,4,11,0,0,34,"Within"
340,"2017Del037_3_509","2017Del037_3","2017Del037",8,4,11,0,0,34,"Within"
341,"2017Del037_3_509","2017Del037_3","2017Del037",9,4,11,0,0,34,"Within"
342,"2017Del037_3_509","2017Del037_3","2017Del037",10,4,11,0,0,34,"Within"
343,"2017Del037_3_509","2017Del037_3","2017Del037",11,4,11,0,0,34,"Within"
344,"2017Del037_3_510","2017Del037_3","2017Del037",0,2,10,0,1,36,"Within"
345,"2017Del037_3_510","2017Del037_3","2017Del037",1,2,10,0,1,36,"Within"
346,"2017Del037_3_510","2017Del037_3","2017Del037",2,2,10,1,1,36,"Within"
347,"2017Del037_3_510","2017Del037_3","2017Del037",3,2,10,0,1,36,"Within"
348,"2017Del037_3_510","2017Del037_3","2017Del037",4,2,10,0,1,36,"Within"
349,"2017Del037_3_510","2017Del037_3","2017Del037",5,2,10,0,1,36,"Within"
350,"2017Del037_3_510","2017Del037_3","2017Del037",6,2,10,0,1,36,"Within"
351,"2017Del037_3_510","2017Del037_3","2017Del037",7,2,10,0,1,36,"Within"
352,"2017Del037_3_510","2017Del037_3","2017Del037",8,2,10,0,1,36,"Within"
353,"2017Del037_3_510","2017Del037_3","2017Del037",9,2,10,0,1,36,"Within"
354,"2017Del037_3_510","2017Del037_3","2017Del037",10,2,10,0,1,36,"Within"
355,"2017Del037_3_512","2017Del037_3","2017Del037",0,1,10,0,0,36,"Within"
356,"2017Del037_3_512","2017Del037_3","2017Del037",1,1,10,1,0,36,"Within"
357,"2017Del037_3_512","2017Del037_3","2017Del037",2,1,10,0,0,36,"Within"
358,"2017Del037_3_512","2017Del037_3","2017Del037",3,1,10,0,0,36,"Within"
359,"2017Del037_3_512","2017Del037_3","2017Del037",4,1,10,0,0,36,"Within"
360,"2017Del037_3_512","2017Del037_3","2017Del037",5,1,10,0,0,36,"Within"
361,"2017Del037_3_512","2017Del037_3","2017Del037",6,1,10,0,0,36,"Within"
362,"2017Del037_3_512","2017Del037_3","2017Del037",7,1,10,0,0,36,"Within"
363,"2017Del037_3_512","2017Del037_3","2017Del037",8,1,10,0,0,36,"Within"
364,"2017Del037_3_512","2017Del037_3","2017Del037",9,1,10,0,0,36,"Within"
365,"2017Del037_3_512","2017Del037_3","2017Del037",10,1,10,0,0,36,"Within"
366,"2017Del037_3_514","2017Del037_3","2017Del037",0,3,7,0,0,29,"Within"
367,"2017Del037_3_514","2017Del037_3","2017Del037",1,3,7,0,0,29,"Within"
368,"2017Del037_3_514","2017Del037_3","2017Del037",2,3,7,0,0,29,"Within"
369,"2017Del037_3_514","2017Del037_3","2017Del037",3,3,7,1,0,29,"Within"
370,"2017Del037_3_514","2017Del037_3","2017Del037",4,3,7,0,0,29,"Within"
371,"2017Del037_3_514","2017Del037_3","2017Del037",5,3,7,0,0,29,"Within"
372,"2017Del037_3_514","2017Del037_3","2017Del037",6,3,7,0,0,29,"Within"
373,"2017Del037_3_514","2017Del037_3","2017Del037",7,3,7,0,0,29,"Within"
374,"2017Del037_3_515","2017Del037_3","2017Del037",0,4,11,0,1,34,"Within"
375,"2017Del037_3_515","2017Del037_3","2017Del037",1,4,11,0,1,34,"Within"
376,"2017Del037_3_515","2017Del037_3","2017Del037",2,4,11,0,1,34,"Within"
377,"2017Del037_3_515","2017Del037_3","2017Del037",3,4,11,0,1,34,"Within"
378,"2017Del037_3_515","2017Del037_3","2017Del037",4,4,11,1,1,34,"Within"
379,"2017Del037_3_515","2017Del037_3","2017Del037",5,4,11,0,1,34,"Within"
380,"2017Del037_3_515","2017Del037_3","2017Del037",6,4,11,0,1,34,"Within"
381,"2017Del037_3_515","2017Del037_3","2017Del037",7,4,11,0,1,34,"Within"
382,"2017Del037_3_515","2017Del037_3","2017Del037",8,4,11,0,1,34,"Within"
383,"2017Del037_3_515","2017Del037_3","2017Del037",9,4,11,0,1,34,"Within"
384,"2017Del037_3_515","2017Del037_3","2017Del037",10,4,11,0,1,34,"Within"
385,"2017Del037_3_515","2017Del037_3","2017Del037",11,4,11,0,1,34,"Within"
386,"2017Del037_2_102","2017Del037_2","2017Del037",0,0,11,1,1,34,"Within"
387,"2017Del037_2_102","2017Del037_2","2017Del037",1,0,11,0,1,34,"Within"
388,"2017Del037_2_102","2017Del037_2","2017Del037",2,0,11,0,1,34,"Within"
389,"2017Del037_2_102","2017Del037_2","2017Del037",3,0,11,0,1,34,"Within"
390,"2017Del037_2_102","2017Del037_2","2017Del037",4,0,11,0,1,34,"Within"
391,"2017Del037_2_102","2017Del037_2","2017Del037",5,0,11,0,1,34,"Within"
392,"2017Del037_2_102","2017Del037_2","2017Del037",6,0,11,0,1,34,"Within"
393,"2017Del037_2_102","2017Del037_2","2017Del037",7,0,11,0,1,34,"Within"
394,"2017Del037_2_102","2017Del037_2","2017Del037",8,0,11,0,1,34,"Within"
395,"2017Del037_2_102","2017Del037_2","2017Del037",9,0,11,0,1,34,"Within"
396,"2017Del037_2_102","2017Del037_2","2017Del037",10,0,11,0,1,34,"Within"
397,"2017Del037_2_102","2017Del037_2","2017Del037",11,0,11,0,1,34,"Within"
398,"2017Del037_2_103","2017Del037_2","2017Del037",0,5,15,0,1,36,"Within"
399,"2017Del037_2_103","2017Del037_2","2017Del037",1,5,15,0,1,36,"Within"
400,"2017Del037_2_103","2017Del037_2","2017Del037",2,5,15,0,1,36,"Within"
401,"2017Del037_2_103","2017Del037_2","2017Del037",3,5,15,0,1,36,"Within"
402,"2017Del037_2_103","2017Del037_2","2017Del037",4,5,15,0,1,36,"Within"
403,"2017Del037_2_103","2017Del037_2","2017Del037",5,5,15,1,1,36,"Within"
404,"2017Del037_2_103","2017Del037_2","2017Del037",6,5,15,0,1,36,"Within"
405,"2017Del037_2_103","2017Del037_2","2017Del037",7,5,15,0,1,36,"Within"
406,"2017Del037_2_103","2017Del037_2","2017Del037",8,5,15,0,1,36,"Within"
407,"2017Del037_2_103","2017Del037_2","2017Del037",9,5,15,0,1,36,"Within"
408,"2017Del037_2_103","2017Del037_2","2017Del037",10,5,15,0,1,36,"Within"
409,"2017Del037_2_103","2017Del037_2","2017Del037",11,5,15,0,1,36,"Within"
410,"2017Del037_2_103","2017Del037_2","2017Del037",12,5,15,0,1,36,"Within"
411,"2017Del037_2_103","2017Del037_2","2017Del037",13,5,15,0,1,36,"Within"
412,"2017Del037_2_103","2017Del037_2","2017Del037",14,5,15,0,1,36,"Within"
413,"2017Del037_2_103","2017Del037_2","2017Del037",15,5,15,0,1,36,"Within"
414,"2017Del037_2_104","2017Del037_2","2017Del037",0,7,13,0,1,31,"Within"
415,"2017Del037_2_104","2017Del037_2","2017Del037",1,7,13,0,1,31,"Within"
416,"2017Del037_2_104","2017Del037_2","2017Del037",2,7,13,0,1,31,"Within"
417,"2017Del037_2_104","2017Del037_2","2017Del037",3,7,13,0,1,31,"Within"
418,"2017Del037_2_104","2017Del037_2","2017Del037",4,7,13,0,1,31,"Within"
419,"2017Del037_2_104","2017Del037_2","2017Del037",5,7,13,0,1,31,"Within"
420,"2017Del037_2_104","2017Del037_2","2017Del037",6,7,13,0,1,31,"Within"
421,"2017Del037_2_104","2017Del037_2","2017Del037",7,7,13,1,1,31,"Within"
422,"2017Del037_2_104","2017Del037_2","2017Del037",8,7,13,0,1,31,"Within"
423,"2017Del037_2_104","2017Del037_2","2017Del037",9,7,13,0,1,31,"Within"
424,"2017Del037_2_104","2017Del037_2","2017Del037",10,7,13,0,1,31,"Within"
425,"2017Del037_2_104","2017Del037_2","2017Del037",11,7,13,0,1,31,"Within"
426,"2017Del037_2_104","2017Del037_2","2017Del037",12,7,13,0,1,31,"Within"
427,"2017Del037_2_104","2017Del037_2","2017Del037",13,7,13,0,1,31,"Within"
428,"2017Del037_2_105","2017Del037_2","2017Del037",0,4,11,0,0,34,"Within"
429,"2017Del037_2_105","2017Del037_2","2017Del037",1,4,11,0,0,34,"Within"
430,"2017Del037_2_105","2017Del037_2","2017Del037",2,4,11,0,0,34,"Within"
431,"2017Del037_2_105","2017Del037_2","2017Del037",3,4,11,0,0,34,"Within"
432,"2017Del037_2_105","2017Del037_2","2017Del037",4,4,11,1,0,34,"Within"
433,"2017Del037_2_105","2017Del037_2","2017Del037",5,4,11,0,0,34,"Within"
434,"2017Del037_2_105","2017Del037_2","2017Del037",6,4,11,0,0,34,"Within"
435,"2017Del037_2_105","2017Del037_2","2017Del037",7,4,11,0,0,34,"Within"
436,"2017Del037_2_105","2017Del037_2","2017Del037",8,4,11,0,0,34,"Within"
437,"2017Del037_2_105","2017Del037_2","2017Del037",9,4,11,0,0,34,"Within"
438,"2017Del037_2_105","2017Del037_2","2017Del037",10,4,11,0,0,34,"Within"
439,"2017Del037_2_105","2017Del037_2","2017Del037",11,4,11,0,0,34,"Within"
440,"2017Del037_2_109","2017Del037_2","2017Del037",0,5,10,0,0,32,"Within"
441,"2017Del037_2_109","2017Del037_2","2017Del037",1,5,10,0,0,32,"Within"
442,"2017Del037_2_109","2017Del037_2","2017Del037",2,5,10,0,0,32,"Within"
443,"2017Del037_2_109","2017Del037_2","2017Del037",3,5,10,0,0,32,"Within"
444,"2017Del037_2_109","2017Del037_2","2017Del037",4,5,10,0,0,32,"Within"
445,"2017Del037_2_109","2017Del037_2","2017Del037",5,5,10,1,0,32,"Within"
446,"2017Del037_2_109","2017Del037_2","2017Del037",6,5,10,0,0,32,"Within"
447,"2017Del037_2_109","2017Del037_2","2017Del037",7,5,10,0,0,32,"Within"
448,"2017Del037_2_109","2017Del037_2","2017Del037",8,5,10,0,0,32,"Within"
449,"2017Del037_2_109","2017Del037_2","2017Del037",9,5,10,0,0,32,"Within"
450,"2017Del037_2_109","2017Del037_2","2017Del037",10,5,10,0,0,32,"Within"
451,"2017Del037_2_110","2017Del037_2","2017Del037",0,0,14,1,0,30,"Within"
452,"2017Del037_2_110","2017Del037_2","2017Del037",1,0,14,0,0,30,"Within"
453,"2017Del037_2_110","2017Del037_2","2017Del037",2,0,14,0,0,30,"Within"
454,"2017Del037_2_110","2017Del037_2","2017Del037",3,0,14,0,0,30,"Within"
455,"2017Del037_2_110","2017Del037_2","2017Del037",4,0,14,0,0,30,"Within"
456,"2017Del037_2_110","2017Del037_2","2017Del037",5,0,14,0,0,30,"Within"
457,"2017Del037_2_110","2017Del037_2","2017Del037",6,0,14,0,0,30,"Within"
458,"2017Del037_2_110","2017Del037_2","2017Del037",7,0,14,0,0,30,"Within"
459,"2017Del037_2_110","2017Del037_2","2017Del037",8,0,14,0,0,30,"Within"
460,"2017Del037_2_110","2017Del037_2","2017Del037",9,0,14,0,0,30,"Within"
461,"2017Del037_2_110","2017Del037_2","2017Del037",10,0,14,0,0,30,"Within"
462,"2017Del037_2_110","2017Del037_2","2017Del037",11,0,14,0,0,30,"Within"
463,"2017Del037_2_110","2017Del037_2","2017Del037",12,0,14,0,0,30,"Within"
464,"2017Del037_2_110","2017Del037_2","2017Del037",13,0,14,0,0,30,"Within"
465,"2017Del037_2_110","2017Del037_2","2017Del037",14,0,14,0,0,30,"Within"
466,"2017Del037_2_112","2017Del037_2","2017Del037",0,3,11,0,1,33,"Within"
467,"2017Del037_2_112","2017Del037_2","2017Del037",1,3,11,0,1,33,"Within"
468,"2017Del037_2_112","2017Del037_2","2017Del037",2,3,11,0,1,33,"Within"
469,"2017Del037_2_112","2017Del037_2","2017Del037",3,3,11,1,1,33,"Within"
470,"2017Del037_2_112","2017Del037_2","2017Del037",4,3,11,0,1,33,"Within"
471,"2017Del037_2_112","2017Del037_2","2017Del037",5,3,11,0,1,33,"Within"
472,"2017Del037_2_112","2017Del037_2","2017Del037",6,3,11,0,1,33,"Within"
473,"2017Del037_2_112","2017Del037_2","2017Del037",7,3,11,0,1,33,"Within"
474,"2017Del037_2_112","2017Del037_2","2017Del037",8,3,11,0,1,33,"Within"
475,"2017Del037_2_112","2017Del037_2","2017Del037",9,3,11,0,1,33,"Within"
476,"2017Del037_2_112","2017Del037_2","2017Del037",10,3,11,0,1,33,"Within"
477,"2017Del037_2_112","2017Del037_2","2017Del037",11,3,11,0,1,33,"Within"
478,"2017Del037_2_117","2017Del037_2","2017Del037",0,5,11,0,1,32,"Within"
479,"2017Del037_2_117","2017Del037_2","2017Del037",1,5,11,0,1,32,"Within"
480,"2017Del037_2_117","2017Del037_2","2017Del037",2,5,11,0,1,32,"Within"
481,"2017Del037_2_117","2017Del037_2","2017Del037",3,5,11,0,1,32,"Within"
482,"2017Del037_2_117","2017Del037_2","2017Del037",4,5,11,0,1,32,"Within"
483,"2017Del037_2_117","2017Del037_2","2017Del037",5,5,11,1,1,32,"Within"
484,"2017Del037_2_117","2017Del037_2","2017Del037",6,5,11,0,1,32,"Within"
485,"2017Del037_2_117","2017Del037_2","2017Del037",7,5,11,0,1,32,"Within"
486,"2017Del037_2_117","2017Del037_2","2017Del037",8,5,11,0,1,32,"Within"
487,"2017Del037_2_117","2017Del037_2","2017Del037",9,5,11,0,1,32,"Within"
488,"2017Del037_2_117","2017Del037_2","2017Del037",10,5,11,0,1,32,"Within"
489,"2017Del037_2_117","2017Del037_2","2017Del037",11,5,11,0,1,32,"Within"
490,"2017Del037_2_118","2017Del037_2","2017Del037",0,4,12,0,1,34,"Within"
491,"2017Del037_2_118","2017Del037_2","2017Del037",1,4,12,0,1,34,"Within"
492,"2017Del037_2_118","2017Del037_2","2017Del037",2,4,12,0,1,34,"Within"
493,"2017Del037_2_118","2017Del037_2","2017Del037",3,4,12,0,1,34,"Within"
494,"2017Del037_2_118","2017Del037_2","2017Del037",4,4,12,1,1,34,"Within"
495,"2017Del037_2_118","2017Del037_2","2017Del037",5,4,12,0,1,34,"Within"
496,"2017Del037_2_118","2017Del037_2","2017Del037",6,4,12,0,1,34,"Within"
497,"2017Del037_2_118","2017Del037_2","2017Del037",7,4,12,0,1,34,"Within"
498,"2017Del037_2_118","2017Del037_2","2017Del037",8,4,12,0,1,34,"Within"
499,"2017Del037_2_118","2017Del037_2","2017Del037",9,4,12,0,1,34,"Within"
500,"2017Del037_2_118","2017Del037_2","2017Del037",10,4,12,0,1,34,"Within"
501,"2017Del037_2_118","2017Del037_2","2017Del037",11,4,12,0,1,34,"Within"
502,"2017Del037_2_118","2017Del037_2","2017Del037",12,4,12,0,1,34,"Within"
503,"2017Del037_2_120","2017Del037_2","2017Del037",0,0,13,1,1,28,"Within"
504,"2017Del037_2_120","2017Del037_2","2017Del037",1,0,13,0,1,28,"Within"
505,"2017Del037_2_120","2017Del037_2","2017Del037",2,0,13,0,1,28,"Within"
506,"2017Del037_2_120","2017Del037_2","2017Del037",3,0,13,0,1,28,"Within"
507,"2017Del037_2_120","2017Del037_2","2017Del037",4,0,13,0,1,28,"Within"
508,"2017Del037_2_120","2017Del037_2","2017Del037",5,0,13,0,1,28,"Within"
509,"2017Del037_2_120","2017Del037_2","2017Del037",6,0,13,0,1,28,"Within"
510,"2017Del037_2_120","2017Del037_2","2017Del037",7,0,13,0,1,28,"Within"
511,"2017Del037_2_120","2017Del037_2","2017Del037",8,0,13,0,1,28,"Within"
512,"2017Del037_2_120","2017Del037_2","2017Del037",9,0,13,0,1,28,"Within"
513,"2017Del037_2_120","2017Del037_2","2017Del037",10,0,13,0,1,28,"Within"
514,"2017Del037_2_120","2017Del037_2","2017Del037",11,0,13,0,1,28,"Within"
515,"2017Del037_2_120","2017Del037_2","2017Del037",12,0,13,0,1,28,"Within"
516,"2017Del037_2_120","2017Del037_2","2017Del037",13,0,13,0,1,28,"Within"
517,"2017Del037_2_401","2017Del037_2","2017Del037",0,3,7,0,1,35,"Within"
518,"2017Del037_2_401","2017Del037_2","2017Del037",1,3,7,0,1,35,"Within"
519,"2017Del037_2_401","2017Del037_2","2017Del037",2,3,7,0,1,35,"Within"
520,"2017Del037_2_401","2017Del037_2","2017Del037",3,3,7,1,1,35,"Within"
521,"2017Del037_2_401","2017Del037_2","2017Del037",4,3,7,0,1,35,"Within"
522,"2017Del037_2_401","2017Del037_2","2017Del037",5,3,7,0,1,35,"Within"
523,"2017Del037_2_401","2017Del037_2","2017Del037",6,3,7,0,1,35,"Within"
524,"2017Del037_2_401","2017Del037_2","2017Del037",7,3,7,0,1,35,"Within"
525,"2017Del037_2_406","2017Del037_2","2017Del037",0,1,10,0,0,34,"Within"
526,"2017Del037_2_406","2017Del037_2","2017Del037",1,1,10,1,0,34,"Within"
527,"2017Del037_2_406","2017Del037_2","2017Del037",2,1,10,0,0,34,"Within"
528,"2017Del037_2_406","2017Del037_2","2017Del037",3,1,10,0,0,34,"Within"
529,"2017Del037_2_406","2017Del037_2","2017Del037",4,1,10,0,0,34,"Within"
530,"2017Del037_2_406","2017Del037_2","2017Del037",5,1,10,0,0,34,"Within"
531,"2017Del037_2_406","2017Del037_2","2017Del037",6,1,10,0,0,34,"Within"
532,"2017Del037_2_406","2017Del037_2","2017Del037",7,1,10,0,0,34,"Within"
533,"2017Del037_2_406","2017Del037_2","2017Del037",8,1,10,0,0,34,"Within"
534,"2017Del037_2_406","2017Del037_2","2017Del037",9,1,10,0,0,34,"Within"
535,"2017Del037_2_406","2017Del037_2","2017Del037",10,1,10,0,0,34,"Within"
536,"2017Del037_2_407","2017Del037_2","2017Del037",0,1,10,0,1,35,"Within"
537,"2017Del037_2_407","2017Del037_2","2017Del037",1,1,10,1,1,35,"Within"
538,"2017Del037_2_407","2017Del037_2","2017Del037",2,1,10,0,1,35,"Within"
539,"2017Del037_2_407","2017Del037_2","2017Del037",3,1,10,0,1,35,"Within"
540,"2017Del037_2_407","2017Del037_2","2017Del037",4,1,10,0,1,35,"Within"
541,"2017Del037_2_407","2017Del037_2","2017Del037",5,1,10,0,1,35,"Within"
542,"2017Del037_2_407","2017Del037_2","2017Del037",6,1,10,0,1,35,"Within"
543,"2017Del037_2_407","2017Del037_2","2017Del037",7,1,10,0,1,35,"Within"
544,"2017Del037_2_407","2017Del037_2","2017Del037",8,1,10,0,1,35,"Within"
545,"2017Del037_2_407","2017Del037_2","2017Del037",9,1,10,0,1,35,"Within"
546,"2017Del037_2_407","2017Del037_2","2017Del037",10,1,10,0,1,35,"Within"
547,"2017Del037_2_412","2017Del037_2","2017Del037",0,0,10,1,1,32,"Within"
548,"2017Del037_2_412","2017Del037_2","2017Del037",1,0,10,0,1,32,"Within"
549,"2017Del037_2_412","2017Del037_2","2017Del037",2,0,10,0,1,32,"Within"
550,"2017Del037_2_412","2017Del037_2","2017Del037",3,0,10,0,1,32,"Within"
551,"2017Del037_2_412","2017Del037_2","2017Del037",4,0,10,0,1,32,"Within"
552,"2017Del037_2_412","2017Del037_2","2017Del037",5,0,10,0,1,32,"Within"
553,"2017Del037_2_412","2017Del037_2","2017Del037",6,0,10,0,1,32,"Within"
554,"2017Del037_2_412","2017Del037_2","2017Del037",7,0,10,0,1,32,"Within"
555,"2017Del037_2_412","2017Del037_2","2017Del037",8,0,10,0,1,32,"Within"
556,"2017Del037_2_412","2017Del037_2","2017Del037",9,0,10,0,1,32,"Within"
557,"2017Del037_2_412","2017Del037_2","2017Del037",10,0,10,0,1,32,"Within"
558,"2017Del037_2_413","2017Del037_2","2017Del037",0,0,11,1,1,35,"Within"
559,"2017Del037_2_413","2017Del037_2","2017Del037",1,0,11,0,1,35,"Within"
560,"2017Del037_2_413","2017Del037_2","2017Del037",2,0,11,0,1,35,"Within"
561,"2017Del037_2_413","2017Del037_2","2017Del037",3,0,11,0,1,35,"Within"
562,"2017Del037_2_413","2017Del037_2","2017Del037",4,0,11,0,1,35,"Within"
563,"2017Del037_2_413","2017Del037_2","2017Del037",5,0,11,0,1,35,"Within"
564,"2017Del037_2_413","2017Del037_2","2017Del037",6,0,11,0,1,35,"Within"
565,"2017Del037_2_413","2017Del037_2","2017Del037",7,0,11,0,1,35,"Within"
566,"2017Del037_2_413","2017Del037_2","2017Del037",8,0,11,0,1,35,"Within"
567,"2017Del037_2_413","2017Del037_2","2017Del037",9,0,11,0,1,35,"Within"
568,"2017Del037_2_413","2017Del037_2","2017Del037",10,0,11,0,1,35,"Within"
569,"2017Del037_2_413","2017Del037_2","2017Del037",11,0,11,0,1,35,"Within"
570,"2017Del037_2_414","2017Del037_2","2017Del037",0,5,11,0,1,36,"Within"
571,"2017Del037_2_414","2017Del037_2","2017Del037",1,5,11,0,1,36,"Within"
572,"2017Del037_2_414","2017Del037_2","2017Del037",2,5,11,0,1,36,"Within"
573,"2017Del037_2_414","2017Del037_2","2017Del037",3,5,11,0,1,36,"Within"
574,"2017Del037_2_414","2017Del037_2","2017Del037",4,5,11,0,1,36,"Within"
575,"2017Del037_2_414","2017Del037_2","2017Del037",5,5,11,1,1,36,"Within"
576,"2017Del037_2_414","2017Del037_2","2017Del037",6,5,11,0,1,36,"Within"
577,"2017Del037_2_414","2017Del037_2","2017Del037",7,5,11,0,1,36,"Within"
578,"2017Del037_2_414","2017Del037_2","2017Del037",8,5,11,0,1,36,"Within"
579,"2017Del037_2_414","2017Del037_2","2017Del037",9,5,11,0,1,36,"Within"
580,"2017Del037_2_414","2017Del037_2","2017Del037",10,5,11,0,1,36,"Within"
581,"2017Del037_2_414","2017Del037_2","2017Del037",11,5,11,0,1,36,"Within"
582,"2017Del037_2_415","2017Del037_2","2017Del037",0,0,11,1,1,35,"Within"
583,"2017Del037_2_415","2017Del037_2","2017Del037",1,0,11,0,1,35,"Within"
584,"2017Del037_2_415","2017Del037_2","2017Del037",2,0,11,0,1,35,"Within"
585,"2017Del037_2_415","2017Del037_2","2017Del037",3,0,11,0,1,35,"Within"
586,"2017Del037_2_415","2017Del037_2","2017Del037",4,0,11,0,1,35,"Within"
587,"2017Del037_2_415","2017Del037_2","2017Del037",5,0,11,0,1,35,"Within"
588,"2017Del037_2_415","2017Del037_2","2017Del037",6,0,11,0,1,35,"Within"
589,"2017Del037_2_415","2017Del037_2","2017Del037",7,0,11,0,1,35,"Within"
590,"2017Del037_2_415","2017Del037_2","2017Del037",8,0,11,0,1,35,"Within"
591,"2017Del037_2_415","2017Del037_2","2017Del037",9,0,11,0,1,35,"Within"
592,"2017Del037_2_415","2017Del037_2","2017Del037",10,0,11,0,1,35,"Within"
593,"2017Del037_2_415","2017Del037_2","2017Del037",11,0,11,0,1,35,"Within"
594,"2017Del037_2_416","2017Del037_2","2017Del037",0,0,10,1,1,34,"Within"
595,"2017Del037_2_416","2017Del037_2","2017Del037",1,0,10,0,1,34,"Within"
596,"2017Del037_2_416","2017Del037_2","2017Del037",2,0,10,0,1,34,"Within"
597,"2017Del037_2_416","2017Del037_2","2017Del037",3,0,10,0,1,34,"Within"
598,"2017Del037_2_416","2017Del037_2","2017Del037",4,0,10,0,1,34,"Within"
599,"2017Del037_2_416","2017Del037_2","2017Del037",5,0,10,0,1,34,"Within"
600,"2017Del037_2_416","2017Del037_2","2017Del037",6,0,10,0,1,34,"Within"
601,"2017Del037_2_416","2017Del037_2","2017Del037",7,0,10,0,1,34,"Within"
602,"2017Del037_2_416","2017Del037_2","2017Del037",8,0,10,0,1,34,"Within"
603,"2017Del037_2_416","2017Del037_2","2017Del037",9,0,10,0,1,34,"Within"
604,"2017Del037_2_416","2017Del037_2","2017Del037",10,0,10,0,1,34,"Within"
605,"2017Del037_2_417","2017Del037_2","2017Del037",0,4,12,0,0,34,"Within"
606,"2017Del037_2_417","2017Del037_2","2017Del037",1,4,12,0,0,34,"Within"
607,"2017Del037_2_417","2017Del037_2","2017Del037",2,4,12,0,0,34,"Within"
608,"2017Del037_2_417","2017Del037_2","2017Del037",3,4,12,0,0,34,"Within"
