"p","subject_id","treatment_id","paper_id","scenarios","choice","endowment","A","gender","age"
357,"2017Del037_3_512","2017Del037_3","2017Del037",2,1,10,0,0,36
358,"2017Del037_3_512","2017Del037_3","2017Del037",3,1,10,0,0,36
359,"2017Del037_3_512","2017Del037_3","2017Del037",4,1,10,0,0,36
360,"2017Del037_3_512","2017Del037_3","2017Del037",5,1,10,0,0,36
361,"2017Del037_3_512","2017Del037_3","2017Del037",6,1,10,0,0,36
362,"2017Del037_3_512","2017Del037_3","2017Del037",7,1,10,0,0,36
363,"2017Del037_3_512","2017Del037_3","2017Del037",8,1,10,0,0,36
364,"2017Del037_3_512","2017Del037_3","2017Del037",9,1,10,0,0,36
365,"2017Del037_3_512","2017Del037_3","2017Del037",10,1,10,0,0,36
366,"2017Del037_3_514","2017Del037_3","2017Del037",0,3,7,0,0,29
367,"2017Del037_3_514","2017Del037_3","2017Del037",1,3,7,0,0,29
368,"2017Del037_3_514","2017Del037_3","2017Del037",2,3,7,0,0,29
369,"2017Del037_3_514","2017Del037_3","2017Del037",3,3,7,1,0,29
370,"2017Del037_3_514","2017Del037_3","2017Del037",4,3,7,0,0,29
371,"2017Del037_3_514","2017Del037_3","2017Del037",5,3,7,0,0,29
372,"2017Del037_3_514","2017Del037_3","2017Del037",6,3,7,0,0,29
373,"2017Del037_3_514","2017Del037_3","2017Del037",7,3,7,0,0,29
374,"2017Del037_3_515","2017Del037_3","2017Del037",0,4,11,0,1,34
375,"2017Del037_3_515","2017Del037_3","2017Del037",1,4,11,0,1,34
376,"2017Del037_3_515","2017Del037_3","2017Del037",2,4,11,0,1,34
377,"2017Del037_3_515","2017Del037_3","2017Del037",3,4,11,0,1,34
378,"2017Del037_3_515","2017Del037_3","2017Del037",4,4,11,1,1,34
379,"2017Del037_3_515","2017Del037_3","2017Del037",5,4,11,0,1,34
380,"2017Del037_3_515","2017Del037_3","2017Del037",6,4,11,0,1,34
381,"2017Del037_3_515","2017Del037_3","2017Del037",7,4,11,0,1,34
382,"2017Del037_3_515","2017Del037_3","2017Del037",8,4,11,0,1,34
383,"2017Del037_3_515","2017Del037_3","2017Del037",9,4,11,0,1,34
384,"2017Del037_3_515","2017Del037_3","2017Del037",10,4,11,0,1,34
385,"2017Del037_3_515","2017Del037_3","2017Del037",11,4,11,0,1,34
386,"2017Del037_2_102","2017Del037_2","2017Del037",0,0,11,1,1,34
387,"2017Del037_2_102","2017Del037_2","2017Del037",1,0,11,0,1,34
388,"2017Del037_2_102","2017Del037_2","2017Del037",2,0,11,0,1,34
389,"2017Del037_2_102","2017Del037_2","2017Del037",3,0,11,0,1,34
390,"2017Del037_2_102","2017Del037_2","2017Del037",4,0,11,0,1,34
391,"2017Del037_2_102","2017Del037_2","2017Del037",5,0,11,0,1,34
392,"2017Del037_2_102","2017Del037_2","2017Del037",6,0,11,0,1,34
393,"2017Del037_2_102","2017Del037_2","2017Del037",7,0,11,0,1,34
394,"2017Del037_2_102","2017Del037_2","2017Del037",8,0,11,0,1,34
395,"2017Del037_2_102","2017Del037_2","2017Del037",9,0,11,0,1,34
396,"2017Del037_2_102","2017Del037_2","2017Del037",10,0,11,0,1,34
397,"2017Del037_2_102","2017Del037_2","2017Del037",11,0,11,0,1,34
398,"2017Del037_2_103","2017Del037_2","2017Del037",0,5,15,0,1,36
399,"2017Del037_2_103","2017Del037_2","2017Del037",1,5,15,0,1,36
400,"2017Del037_2_103","2017Del037_2","2017Del037",2,5,15,0,1,36
401,"2017Del037_2_103","2017Del037_2","2017Del037",3,5,15,0,1,36
402,"2017Del037_2_103","2017Del037_2","2017Del037",4,5,15,0,1,36
403,"2017Del037_2_103","2017Del037_2","2017Del037",5,5,15,1,1,36
404,"2017Del037_2_103","2017Del037_2","2017Del037",6,5,15,0,1,36
405,"2017Del037_2_103","2017Del037_2","2017Del037",7,5,15,0,1,36
406,"2017Del037_2_103","2017Del037_2","2017Del037",8,5,15,0,1,36
407,"2017Del037_2_103","2017Del037_2","2017Del037",9,5,15,0,1,36
408,"2017Del037_2_103","2017Del037_2","2017Del037",10,5,15,0,1,36
409,"2017Del037_2_103","2017Del037_2","2017Del037",11,5,15,0,1,36
410,"2017Del037_2_103","2017Del037_2","2017Del037",12,5,15,0,1,36
411,"2017Del037_2_103","2017Del037_2","2017Del037",13,5,15,0,1,36
412,"2017Del037_2_103","2017Del037_2","2017Del037",14,5,15,0,1,36
413,"2017Del037_2_103","2017Del037_2","2017Del037",15,5,15,0,1,36
414,"2017Del037_2_104","2017Del037_2","2017Del037",0,7,13,0,1,31
415,"2017Del037_2_104","2017Del037_2","2017Del037",1,7,13,0,1,31
416,"2017Del037_2_104","2017Del037_2","2017Del037",2,7,13,0,1,31
417,"2017Del037_2_104","2017Del037_2","2017Del037",3,7,13,0,1,31
418,"2017Del037_2_104","2017Del037_2","2017Del037",4,7,13,0,1,31
419,"2017Del037_2_104","2017Del037_2","2017Del037",5,7,13,0,1,31
420,"2017Del037_2_104","2017Del037_2","2017Del037",6,7,13,0,1,31
421,"2017Del037_2_104","2017Del037_2","2017Del037",7,7,13,1,1,31
422,"2017Del037_2_104","2017Del037_2","2017Del037",8,7,13,0,1,31
423,"2017Del037_2_104","2017Del037_2","2017Del037",9,7,13,0,1,31
424,"2017Del037_2_104","2017Del037_2","2017Del037",10,7,13,0,1,31
425,"2017Del037_2_104","2017Del037_2","2017Del037",11,7,13,0,1,31
426,"2017Del037_2_104","2017Del037_2","2017Del037",12,7,13,0,1,31
427,"2017Del037_2_104","2017Del037_2","2017Del037",13,7,13,0,1,31
428,"2017Del037_2_105","2017Del037_2","2017Del037",0,4,11,0,0,34
429,"2017Del037_2_105","2017Del037_2","2017Del037",1,4,11,0,0,34
430,"2017Del037_2_105","2017Del037_2","2017Del037",2,4,11,0,0,34
431,"2017Del037_2_105","2017Del037_2","2017Del037",3,4,11,0,0,34
432,"2017Del037_2_105","2017Del037_2","2017Del037",4,4,11,1,0,34
433,"2017Del037_2_105","2017Del037_2","2017Del037",5,4,11,0,0,34
434,"2017Del037_2_105","2017Del037_2","2017Del037",6,4,11,0,0,34
435,"2017Del037_2_105","2017Del037_2","2017Del037",7,4,11,0,0,34
436,"2017Del037_2_105","2017Del037_2","2017Del037",8,4,11,0,0,34
437,"2017Del037_2_105","2017Del037_2","2017Del037",9,4,11,0,0,34
438,"2017Del037_2_105","2017Del037_2","2017Del037",10,4,11,0,0,34
439,"2017Del037_2_105","2017Del037_2","2017Del037",11,4,11,0,0,34
440,"2017Del037_2_109","2017Del037_2","2017Del037",0,5,10,0,0,32
441,"2017Del037_2_109","2017Del037_2","2017Del037",1,5,10,0,0,32
442,"2017Del037_2_109","2017Del037_2","2017Del037",2,5,10,0,0,32
443,"2017Del037_2_109","2017Del037_2","2017Del037",3,5,10,0,0,32
444,"2017Del037_2_109","2017Del037_2","2017Del037",4,5,10,0,0,32
445,"2017Del037_2_109","2017Del037_2","2017Del037",5,5,10,1,0,32
446,"2017Del037_2_109","2017Del037_2","2017Del037",6,5,10,0,0,32
447,"2017Del037_2_109","2017Del037_2","2017Del037",7,5,10,0,0,32
448,"2017Del037_2_109","2017Del037_2","2017Del037",8,5,10,0,0,32
449,"2017Del037_2_109","2017Del037_2","2017Del037",9,5,10,0,0,32
450,"2017Del037_2_109","2017Del037_2","2017Del037",10,5,10,0,0,32
451,"2017Del037_2_110","2017Del037_2","2017Del037",0,0,14,1,0,30
452,"2017Del037_2_110","2017Del037_2","2017Del037",1,0,14,0,0,30
453,"2017Del037_2_110","2017Del037_2","2017Del037",2,0,14,0,0,30
454,"2017Del037_2_110","2017Del037_2","2017Del037",3,0,14,0,0,30
455,"2017Del037_2_110","2017Del037_2","2017Del037",4,0,14,0,0,30
456,"2017Del037_2_110","2017Del037_2","2017Del037",5,0,14,0,0,30
457,"2017Del037_2_110","2017Del037_2","2017Del037",6,0,14,0,0,30
458,"2017Del037_2_110","2017Del037_2","2017Del037",7,0,14,0,0,30
459,"2017Del037_2_110","2017Del037_2","2017Del037",8,0,14,0,0,30
460,"2017Del037_2_110","2017Del037_2","2017Del037",9,0,14,0,0,30
461,"2017Del037_2_110","2017Del037_2","2017Del037",10,0,14,0,0,30
462,"2017Del037_2_110","2017Del037_2","2017Del037",11,0,14,0,0,30
463,"2017Del037_2_110","2017Del037_2","2017Del037",12,0,14,0,0,30
464,"2017Del037_2_110","2017Del037_2","2017Del037",13,0,14,0,0,30
465,"2017Del037_2_110","2017Del037_2","2017Del037",14,0,14,0,0,30
466,"2017Del037_2_112","2017Del037_2","2017Del037",0,3,11,0,1,33
467,"2017Del037_2_112","2017Del037_2","2017Del037",1,3,11,0,1,33
468,"2017Del037_2_112","2017Del037_2","2017Del037",2,3,11,0,1,33
469,"2017Del037_2_112","2017Del037_2","2017Del037",3,3,11,1,1,33
470,"2017Del037_2_112","2017Del037_2","2017Del037",4,3,11,0,1,33
471,"2017Del037_2_112","2017Del037_2","2017Del037",5,3,11,0,1,33
472,"2017Del037_2_112","2017Del037_2","2017Del037",6,3,11,0,1,33
473,"2017Del037_2_112","2017Del037_2","2017Del037",7,3,11,0,1,33
474,"2017Del037_2_112","2017Del037_2","2017Del037",8,3,11,0,1,33
475,"2017Del037_2_112","2017Del037_2","2017Del037",9,3,11,0,1,33
476,"2017Del037_2_112","2017Del037_2","2017Del037",10,3,11,0,1,33
477,"2017Del037_2_112","2017Del037_2","2017Del037",11,3,11,0,1,33
478,"2017Del037_2_117","2017Del037_2","2017Del037",0,5,11,0,1,32
479,"2017Del037_2_117","2017Del037_2","2017Del037",1,5,11,0,1,32
480,"2017Del037_2_117","2017Del037_2","2017Del037",2,5,11,0,1,32
481,"2017Del037_2_117","2017Del037_2","2017Del037",3,5,11,0,1,32
482,"2017Del037_2_117","2017Del037_2","2017Del037",4,5,11,0,1,32
483,"2017Del037_2_117","2017Del037_2","2017Del037",5,5,11,1,1,32
484,"2017Del037_2_117","2017Del037_2","2017Del037",6,5,11,0,1,32
485,"2017Del037_2_117","2017Del037_2","2017Del037",7,5,11,0,1,32
486,"2017Del037_2_117","2017Del037_2","2017Del037",8,5,11,0,1,32
487,"2017Del037_2_117","2017Del037_2","2017Del037",9,5,11,0,1,32
488,"2017Del037_2_117","2017Del037_2","2017Del037",10,5,11,0,1,32
489,"2017Del037_2_117","2017Del037_2","2017Del037",11,5,11,0,1,32
490,"2017Del037_2_118","2017Del037_2","2017Del037",0,4,12,0,1,34
491,"2017Del037_2_118","2017Del037_2","2017Del037",1,4,12,0,1,34
492,"2017Del037_2_118","2017Del037_2","2017Del037",2,4,12,0,1,34
493,"2017Del037_2_118","2017Del037_2","2017Del037",3,4,12,0,1,34
494,"2017Del037_2_118","2017Del037_2","2017Del037",4,4,12,1,1,34
495,"2017Del037_2_118","2017Del037_2","2017Del037",5,4,12,0,1,34
496,"2017Del037_2_118","2017Del037_2","2017Del037",6,4,12,0,1,34
497,"2017Del037_2_118","2017Del037_2","2017Del037",7,4,12,0,1,34
498,"2017Del037_2_118","2017Del037_2","2017Del037",8,4,12,0,1,34
499,"2017Del037_2_118","2017Del037_2","2017Del037",9,4,12,0,1,34
500,"2017Del037_2_118","2017Del037_2","2017Del037",10,4,12,0,1,34
501,"2017Del037_2_118","2017Del037_2","2017Del037",11,4,12,0,1,34
502,"2017Del037_2_118","2017Del037_2","2017Del037",12,4,12,0,1,34
503,"2017Del037_2_120","2017Del037_2","2017Del037",0,0,13,1,1,28
504,"2017Del037_2_120","2017Del037_2","2017Del037",1,0,13,0,1,28
505,"2017Del037_2_120","2017Del037_2","2017Del037",2,0,13,0,1,28
506,"2017Del037_2_120","2017Del037_2","2017Del037",3,0,13,0,1,28
507,"2017Del037_2_120","2017Del037_2","2017Del037",4,0,13,0,1,28
508,"2017Del037_2_120","2017Del037_2","2017Del037",5,0,13,0,1,28
509,"2017Del037_2_120","2017Del037_2","2017Del037",6,0,13,0,1,28
510,"2017Del037_2_120","2017Del037_2","2017Del037",7,0,13,0,1,28
511,"2017Del037_2_120","2017Del037_2","2017Del037",8,0,13,0,1,28
512,"2017Del037_2_120","2017Del037_2","2017Del037",9,0,13,0,1,28
513,"2017Del037_2_120","2017Del037_2","2017Del037",10,0,13,0,1,28
514,"2017Del037_2_120","2017Del037_2","2017Del037",11,0,13,0,1,28
515,"2017Del037_2_120","2017Del037_2","2017Del037",12,0,13,0,1,28
516,"2017Del037_2_120","2017Del037_2","2017Del037",13,0,13,0,1,28
517,"2017Del037_2_401","2017Del037_2","2017Del037",0,3,7,0,1,35
518,"2017Del037_2_401","2017Del037_2","2017Del037",1,3,7,0,1,35
519,"2017Del037_2_401","2017Del037_2","2017Del037",2,3,7,0,1,35
520,"2017Del037_2_401","2017Del037_2","2017Del037",3,3,7,1,1,35
521,"2017Del037_2_401","2017Del037_2","2017Del037",4,3,7,0,1,35
522,"2017Del037_2_401","2017Del037_2","2017Del037",5,3,7,0,1,35
523,"2017Del037_2_401","2017Del037_2","2017Del037",6,3,7,0,1,35
524,"2017Del037_2_401","2017Del037_2","2017Del037",7,3,7,0,1,35
525,"2017Del037_2_406","2017Del037_2","2017Del037",0,1,10,0,0,34
526,"2017Del037_2_406","2017Del037_2","2017Del037",1,1,10,1,0,34
527,"2017Del037_2_406","2017Del037_2","2017Del037",2,1,10,0,0,34
528,"2017Del037_2_406","2017Del037_2","2017Del037",3,1,10,0,0,34
529,"2017Del037_2_406","2017Del037_2","2017Del037",4,1,10,0,0,34
530,"2017Del037_2_406","2017Del037_2","2017Del037",5,1,10,0,0,34
531,"2017Del037_2_406","2017Del037_2","2017Del037",6,1,10,0,0,34
532,"2017Del037_2_406","2017Del037_2","2017Del037",7,1,10,0,0,34
533,"2017Del037_2_406","2017Del037_2","2017Del037",8,1,10,0,0,34
534,"2017Del037_2_406","2017Del037_2","2017Del037",9,1,10,0,0,34
535,"2017Del037_2_406","2017Del037_2","2017Del037",10,1,10,0,0,34
536,"2017Del037_2_407","2017Del037_2","2017Del037",0,1,10,0,1,35
537,"2017Del037_2_407","2017Del037_2","2017Del037",1,1,10,1,1,35
538,"2017Del037_2_407","2017Del037_2","2017Del037",2,1,10,0,1,35
539,"2017Del037_2_407","2017Del037_2","2017Del037",3,1,10,0,1,35
540,"2017Del037_2_407","2017Del037_2","2017Del037",4,1,10,0,1,35
541,"2017Del037_2_407","2017Del037_2","2017Del037",5,1,10,0,1,35
542,"2017Del037_2_407","2017Del037_2","2017Del037",6,1,10,0,1,35
543,"2017Del037_2_407","2017Del037_2","2017Del037",7,1,10,0,1,35
544,"2017Del037_2_407","2017Del037_2","2017Del037",8,1,10,0,1,35
545,"2017Del037_2_407","2017Del037_2","2017Del037",9,1,10,0,1,35
546,"2017Del037_2_407","2017Del037_2","2017Del037",10,1,10,0,1,35
547,"2017Del037_2_412","2017Del037_2","2017Del037",0,0,10,1,1,32
548,"2017Del037_2_412","2017Del037_2","2017Del037",1,0,10,0,1,32
549,"2017Del037_2_412","2017Del037_2","2017Del037",2,0,10,0,1,32
550,"2017Del037_2_412","2017Del037_2","2017Del037",3,0,10,0,1,32
551,"2017Del037_2_412","2017Del037_2","2017Del037",4,0,10,0,1,32
552,"2017Del037_2_412","2017Del037_2","2017Del037",5,0,10,0,1,32
553,"2017Del037_2_412","2017Del037_2","2017Del037",6,0,10,0,1,32
554,"2017Del037_2_412","2017Del037_2","2017Del037",7,0,10,0,1,32
555,"2017Del037_2_412","2017Del037_2","2017Del037",8,0,10,0,1,32
556,"2017Del037_2_412","2017Del037_2","2017Del037",9,0,10,0,1,32
557,"2017Del037_2_412","2017Del037_2","2017Del037",10,0,10,0,1,32
558,"2017Del037_2_413","2017Del037_2","2017Del037",0,0,11,1,1,35
559,"2017Del037_2_413","2017Del037_2","2017Del037",1,0,11,0,1,35
560,"2017Del037_2_413","2017Del037_2","2017Del037",2,0,11,0,1,35
561,"2017Del037_2_413","2017Del037_2","2017Del037",3,0,11,0,1,35
562,"2017Del037_2_413","2017Del037_2","2017Del037",4,0,11,0,1,35
563,"2017Del037_2_413","2017Del037_2","2017Del037",5,0,11,0,1,35
564,"2017Del037_2_413","2017Del037_2","2017Del037",6,0,11,0,1,35
565,"2017Del037_2_413","2017Del037_2","2017Del037",7,0,11,0,1,35
566,"2017Del037_2_413","2017Del037_2","2017Del037",8,0,11,0,1,35
567,"2017Del037_2_413","2017Del037_2","2017Del037",9,0,11,0,1,35
568,"2017Del037_2_413","2017Del037_2","2017Del037",10,0,11,0,1,35
569,"2017Del037_2_413","2017Del037_2","2017Del037",11,0,11,0,1,35
570,"2017Del037_2_414","2017Del037_2","2017Del037",0,5,11,0,1,36
571,"2017Del037_2_414","2017Del037_2","2017Del037",1,5,11,0,1,36
572,"2017Del037_2_414","2017Del037_2","2017Del037",2,5,11,0,1,36
573,"2017Del037_2_414","2017Del037_2","2017Del037",3,5,11,0,1,36
574,"2017Del037_2_414","2017Del037_2","2017Del037",4,5,11,0,1,36
575,"2017Del037_2_414","2017Del037_2","2017Del037",5,5,11,1,1,36
576,"2017Del037_2_414","2017Del037_2","2017Del037",6,5,11,0,1,36
577,"2017Del037_2_414","2017Del037_2","2017Del037",7,5,11,0,1,36
578,"2017Del037_2_414","2017Del037_2","2017Del037",8,5,11,0,1,36
579,"2017Del037_2_414","2017Del037_2","2017Del037",9,5,11,0,1,36
580,"2017Del037_2_414","2017Del037_2","2017Del037",10,5,11,0,1,36
581,"2017Del037_2_414","2017Del037_2","2017Del037",11,5,11,0,1,36
582,"2017Del037_2_415","2017Del037_2","2017Del037",0,0,11,1,1,35
583,"2017Del037_2_415","2017Del037_2","2017Del037",1,0,11,0,1,35
584,"2017Del037_2_415","2017Del037_2","2017Del037",2,0,11,0,1,35
585,"2017Del037_2_415","2017Del037_2","2017Del037",3,0,11,0,1,35
586,"2017Del037_2_415","2017Del037_2","2017Del037",4,0,11,0,1,35
587,"2017Del037_2_415","2017Del037_2","2017Del037",5,0,11,0,1,35
588,"2017Del037_2_415","2017Del037_2","2017Del037",6,0,11,0,1,35
589,"2017Del037_2_415","2017Del037_2","2017Del037",7,0,11,0,1,35
590,"2017Del037_2_415","2017Del037_2","2017Del037",8,0,11,0,1,35
591,"2017Del037_2_415","2017Del037_2","2017Del037",9,0,11,0,1,35
592,"2017Del037_2_415","2017Del037_2","2017Del037",10,0,11,0,1,35
593,"2017Del037_2_415","2017Del037_2","2017Del037",11,0,11,0,1,35
594,"2017Del037_2_416","2017Del037_2","2017Del037",0,0,10,1,1,34
595,"2017Del037_2_416","2017Del037_2","2017Del037",1,0,10,0,1,34
596,"2017Del037_2_416","2017Del037_2","2017Del037",2,0,10,0,1,34
597,"2017Del037_2_416","2017Del037_2","2017Del037",3,0,10,0,1,34
598,"2017Del037_2_416","2017Del037_2","2017Del037",4,0,10,0,1,34
599,"2017Del037_2_416","2017Del037_2","2017Del037",5,0,10,0,1,34
600,"2017Del037_2_416","2017Del037_2","2017Del037",6,0,10,0,1,34
601,"2017Del037_2_416","2017Del037_2","2017Del037",7,0,10,0,1,34
602,"2017Del037_2_416","2017Del037_2","2017Del037",8,0,10,0,1,34
603,"2017Del037_2_416","2017Del037_2","2017Del037",9,0,10,0,1,34
604,"2017Del037_2_416","2017Del037_2","2017Del037",10,0,10,0,1,34
605,"2017Del037_2_417","2017Del037_2","2017Del037",0,4,12,0,0,34
606,"2017Del037_2_417","2017Del037_2","2017Del037",1,4,12,0,0,34
607,"2017Del037_2_417","2017Del037_2","2017Del037",2,4,12,0,0,34
608,"2017Del037_2_417","2017Del037_2","2017Del037",3,4,12,0,0,34
609,"2017Del037_2_417","2017Del037_2","2017Del037",4,4,12,1,0,34
610,"2017Del037_2_417","2017Del037_2","2017Del037",5,4,12,0,0,34
611,"2017Del037_2_417","2017Del037_2","2017Del037",6,4,12,0,0,34
612,"2017Del037_2_417","2017Del037_2","2017Del037",7,4,12,0,0,34
613,"2017Del037_2_417","2017Del037_2","2017Del037",8,4,12,0,0,34
614,"2017Del037_2_417","2017Del037_2","2017Del037",9,4,12,0,0,34
615,"2017Del037_2_417","2017Del037_2","2017Del037",10,4,12,0,0,34
616,"2017Del037_2_417","2017Del037_2","2017Del037",11,4,12,0,0,34
617,"2017Del037_2_417","2017Del037_2","2017Del037",12,4,12,0,0,34
618,"2017Del037_2_420","2017Del037_2","2017Del037",0,3,11,0,0,30
619,"2017Del037_2_420","2017Del037_2","2017Del037",1,3,11,0,0,30
620,"2017Del037_2_420","2017Del037_2","2017Del037",2,3,11,0,0,30
621,"2017Del037_2_420","2017Del037_2","2017Del037",3,3,11,1,0,30
622,"2017Del037_2_420","2017Del037_2","2017Del037",4,3,11,0,0,30
623,"2017Del037_2_420","2017Del037_2","2017Del037",5,3,11,0,0,30
624,"2017Del037_2_420","2017Del037_2","2017Del037",6,3,11,0,0,30
625,"2017Del037_2_420","2017Del037_2","2017Del037",7,3,11,0,0,30
626,"2017Del037_2_420","2017Del037_2","2017Del037",8,3,11,0,0,30
627,"2017Del037_2_420","2017Del037_2","2017Del037",9,3,11,0,0,30
628,"2017Del037_2_420","2017Del037_2","2017Del037",10,3,11,0,0,30
629,"2017Del037_2_420","2017Del037_2","2017Del037",11,3,11,0,0,30
630,"2017Del037_2_602","2017Del037_2","2017Del037",0,3,13,0,0,35
631,"2017Del037_2_602","2017Del037_2","2017Del037",1,3,13,0,0,35
632,"2017Del037_2_602","2017Del037_2","2017Del037",2,3,13,0,0,35
633,"2017Del037_2_602","2017Del037_2","2017Del037",3,3,13,1,0,35
634,"2017Del037_2_602","2017Del037_2","2017Del037",4,3,13,0,0,35
635,"2017Del037_2_602","2017Del037_2","2017Del037",5,3,13,0,0,35
636,"2017Del037_2_602","2017Del037_2","2017Del037",6,3,13,0,0,35
637,"2017Del037_2_602","2017Del037_2","2017Del037",7,3,13,0,0,35
638,"2017Del037_2_602","2017Del037_2","2017Del037",8,3,13,0,0,35
639,"2017Del037_2_602","2017Del037_2","2017Del037",9,3,13,0,0,35
640,"2017Del037_2_602","2017Del037_2","2017Del037",10,3,13,0,0,35
641,"2017Del037_2_602","2017Del037_2","2017Del037",11,3,13,0,0,35
642,"2017Del037_2_602","2017Del037_2","2017Del037",12,3,13,0,0,35
643,"2017Del037_2_602","2017Del037_2","2017Del037",13,3,13,0,0,35
644,"2017Del037_2_603","2017Del037_2","2017Del037",0,2,9,0,0,35
645,"2017Del037_2_603","2017Del037_2","2017Del037",1,2,9,0,0,35
646,"2017Del037_2_603","2017Del037_2","2017Del037",2,2,9,1,0,35
647,"2017Del037_2_603","2017Del037_2","2017Del037",3,2,9,0,0,35
648,"2017Del037_2_603","2017Del037_2","2017Del037",4,2,9,0,0,35
649,"2017Del037_2_603","2017Del037_2","2017Del037",5,2,9,0,0,35
650,"2017Del037_2_603","2017Del037_2","2017Del037",6,2,9,0,0,35
651,"2017Del037_2_603","2017Del037_2","2017Del037",7,2,9,0,0,35
652,"2017Del037_2_603","2017Del037_2","2017Del037",8,2,9,0,0,35
653,"2017Del037_2_603","2017Del037_2","2017Del037",9,2,9,0,0,35
654,"2017Del037_2_606","2017Del037_2","2017Del037",0,0,15,1,1,35
655,"2017Del037_2_606","2017Del037_2","2017Del037",1,0,15,0,1,35
656,"2017Del037_2_606","2017Del037_2","2017Del037",2,0,15,0,1,35
657,"2017Del037_2_606","2017Del037_2","2017Del037",3,0,15,0,1,35
658,"2017Del037_2_606","2017Del037_2","2017Del037",4,0,15,0,1,35
659,"2017Del037_2_606","2017Del037_2","2017Del037",5,0,15,0,1,35
660,"2017Del037_2_606","2017Del037_2","2017Del037",6,0,15,0,1,35
661,"2017Del037_2_606","2017Del037_2","2017Del037",7,0,15,0,1,35
662,"2017Del037_2_606","2017Del037_2","2017Del037",8,0,15,0,1,35
663,"2017Del037_2_606","2017Del037_2","2017Del037",9,0,15,0,1,35
664,"2017Del037_2_606","2017Del037_2","2017Del037",10,0,15,0,1,35
665,"2017Del037_2_606","2017Del037_2","2017Del037",11,0,15,0,1,35
666,"2017Del037_2_606","2017Del037_2","2017Del037",12,0,15,0,1,35
667,"2017Del037_2_606","2017Del037_2","2017Del037",13,0,15,0,1,35
668,"2017Del037_2_606","2017Del037_2","2017Del037",14,0,15,0,1,35
669,"2017Del037_2_606","2017Del037_2","2017Del037",15,0,15,0,1,35
670,"2017Del037_2_607","2017Del037_2","2017Del037",0,5,11,0,1,31
671,"2017Del037_2_607","2017Del037_2","2017Del037",1,5,11,0,1,31
672,"2017Del037_2_607","2017Del037_2","2017Del037",2,5,11,0,1,31
673,"2017Del037_2_607","2017Del037_2","2017Del037",3,5,11,0,1,31
674,"2017Del037_2_607","2017Del037_2","2017Del037",4,5,11,0,1,31
675,"2017Del037_2_607","2017Del037_2","2017Del037",5,5,11,1,1,31
676,"2017Del037_2_607","2017Del037_2","2017Del037",6,5,11,0,1,31
677,"2017Del037_2_607","2017Del037_2","2017Del037",7,5,11,0,1,31
678,"2017Del037_2_607","2017Del037_2","2017Del037",8,5,11,0,1,31
679,"2017Del037_2_607","2017Del037_2","2017Del037",9,5,11,0,1,31
680,"2017Del037_2_607","2017Del037_2","2017Del037",10,5,11,0,1,31
681,"2017Del037_2_607","2017Del037_2","2017Del037",11,5,11,0,1,31
682,"2017Del037_2_608","2017Del037_2","2017Del037",0,2,10,0,0,36
683,"2017Del037_2_608","2017Del037_2","2017Del037",1,2,10,0,0,36
684,"2017Del037_2_608","2017Del037_2","2017Del037",2,2,10,1,0,36
685,"2017Del037_2_608","2017Del037_2","2017Del037",3,2,10,0,0,36
686,"2017Del037_2_608","2017Del037_2","2017Del037",4,2,10,0,0,36
687,"2017Del037_2_608","2017Del037_2","2017Del037",5,2,10,0,0,36
688,"2017Del037_2_608","2017Del037_2","2017Del037",6,2,10,0,0,36
689,"2017Del037_2_608","2017Del037_2","2017Del037",7,2,10,0,0,36
690,"2017Del037_2_608","2017Del037_2","2017Del037",8,2,10,0,0,36
691,"2017Del037_2_608","2017Del037_2","2017Del037",9,2,10,0,0,36
692,"2017Del037_2_608","2017Del037_2","2017Del037",10,2,10,0,0,36
693,"2017Del037_2_611","2017Del037_2","2017Del037",0,4,12,0,1,35
